,price.amount
2023-06-23 00:00:00+00:00,91.79
2023-06-23 01:00:00+00:00,91.28
2023-06-23 02:00:00+00:00,90.94
2023-06-23 03:00:00+00:00,94.56
2023-06-23 04:00:00+00:00,115.09
2023-06-23 05:00:00+00:00,128.86
2023-06-23 06:00:00+00:00,130.87
2023-06-23 07:00:00+00:00,121.65
2023-06-23 08:00:00+00:00,106.27
2023-06-23 09:00:00+00:00,98.1
2023-06-23 10:00:00+00:00,92.89
2023-06-23 11:00:00+00:00,86.71
2023-06-23 12:00:00+00:00,79.07
2023-06-23 13:00:00+00:00,78.33
2023-06-23 14:00:00+00:00,85.84
2023-06-23 15:00:00+00:00,96.24
2023-06-23 16:00:00+00:00,107.55
2023-06-23 17:00:00+00:00,129.68
2023-06-23 18:00:00+00:00,137.1
2023-06-23 19:00:00+00:00,134.99
2023-06-23 20:00:00+00:00,130.54
2023-06-23 21:00:00+00:00,122.22
2023-06-23 22:00:00+00:00,117.34
2023-06-23 23:00:00+00:00,109.72
2023-06-24 00:00:00+00:00,102.89
2023-06-24 01:00:00+00:00,100.31
2023-06-24 02:00:00+00:00,94.33
2023-06-24 03:00:00+00:00,92.51
2023-06-24 04:00:00+00:00,92.29
2023-06-24 05:00:00+00:00,92.3
2023-06-24 06:00:00+00:00,90.57
2023-06-24 07:00:00+00:00,81.69
2023-06-24 08:00:00+00:00,57.64
2023-06-24 09:00:00+00:00,25.0
2023-06-24 10:00:00+00:00,14.99
2023-06-24 11:00:00+00:00,1.9
2023-06-24 12:00:00+00:00,0.31
2023-06-24 13:00:00+00:00,10.0
2023-06-24 14:00:00+00:00,28.2
2023-06-24 15:00:00+00:00,80.98
2023-06-24 16:00:00+00:00,98.74
2023-06-24 17:00:00+00:00,127.01
2023-06-24 18:00:00+00:00,138.65
2023-06-24 19:00:00+00:00,146.2
2023-06-24 20:00:00+00:00,130.14
2023-06-24 21:00:00+00:00,118.31
2023-06-24 22:00:00+00:00,121.06
2023-06-24 23:00:00+00:00,111.9
2023-06-25 00:00:00+00:00,106.8
2023-06-25 01:00:00+00:00,105.47
2023-06-25 02:00:00+00:00,101.12
2023-06-25 03:00:00+00:00,99.5
2023-06-25 04:00:00+00:00,86.14
2023-06-25 05:00:00+00:00,78.0
2023-06-25 06:00:00+00:00,54.0
2023-06-25 07:00:00+00:00,32.55
2023-06-25 08:00:00+00:00,9.69
2023-06-25 09:00:00+00:00,0.1
2023-06-25 10:00:00+00:00,0.0
2023-06-25 11:00:00+00:00,-0.1
2023-06-25 12:00:00+00:00,-0.1
2023-06-25 13:00:00+00:00,0.0
2023-06-25 14:00:00+00:00,9.69
2023-06-25 15:00:00+00:00,71.05
2023-06-25 16:00:00+00:00,105.09
2023-06-25 17:00:00+00:00,122.85
2023-06-25 18:00:00+00:00,153.81
2023-06-25 19:00:00+00:00,163.44
2023-06-25 20:00:00+00:00,143.25
2023-06-25 21:00:00+00:00,118.98
2023-06-25 22:00:00+00:00,115.14
2023-06-25 23:00:00+00:00,106.0
2023-06-26 00:00:00+00:00,93.3
2023-06-26 01:00:00+00:00,83.71
2023-06-26 02:00:00+00:00,83.63
2023-06-26 03:00:00+00:00,99.21
2023-06-26 04:00:00+00:00,104.97
2023-06-26 05:00:00+00:00,130.34
2023-06-26 06:00:00+00:00,119.95
2023-06-26 07:00:00+00:00,101.52
2023-06-26 08:00:00+00:00,87.9
2023-06-26 09:00:00+00:00,81.4
2023-06-26 10:00:00+00:00,25.0
2023-06-26 11:00:00+00:00,30.0
2023-06-26 12:00:00+00:00,44.51
2023-06-26 13:00:00+00:00,38.03
2023-06-26 14:00:00+00:00,62.37
2023-06-26 15:00:00+00:00,83.48
2023-06-26 16:00:00+00:00,97.0
2023-06-26 17:00:00+00:00,109.43
2023-06-26 18:00:00+00:00,119.9
2023-06-26 19:00:00+00:00,130.0
2023-06-26 20:00:00+00:00,129.54
2023-06-26 21:00:00+00:00,118.04
2023-06-26 22:00:00+00:00,114.28
2023-06-26 23:00:00+00:00,100.14
2023-06-27 00:00:00+00:00,93.03
2023-06-27 01:00:00+00:00,93.59
2023-06-27 02:00:00+00:00,89.2
2023-06-27 03:00:00+00:00,92.0
2023-06-27 04:00:00+00:00,115.29
2023-06-27 05:00:00+00:00,130.0
2023-06-27 06:00:00+00:00,127.04
2023-06-27 07:00:00+00:00,102.24
2023-06-27 08:00:00+00:00,90.0
2023-06-27 09:00:00+00:00,80.27
2023-06-27 10:00:00+00:00,73.05
2023-06-27 11:00:00+00:00,63.46
2023-06-27 12:00:00+00:00,68.12
2023-06-27 13:00:00+00:00,80.28
2023-06-27 14:00:00+00:00,89.05
2023-06-27 15:00:00+00:00,96.4
2023-06-27 16:00:00+00:00,113.57
2023-06-27 17:00:00+00:00,130.41
2023-06-27 18:00:00+00:00,134.53
2023-06-27 19:00:00+00:00,130.3
2023-06-27 20:00:00+00:00,125.06
2023-06-27 21:00:00+00:00,116.16
2023-06-27 22:00:00+00:00,98.05
2023-06-27 23:00:00+00:00,90.58
2023-06-28 00:00:00+00:00,87.07
2023-06-28 01:00:00+00:00,86.22
2023-06-28 02:00:00+00:00,87.12
2023-06-28 03:00:00+00:00,93.95
2023-06-28 04:00:00+00:00,113.8
2023-06-28 05:00:00+00:00,130.27
2023-06-28 06:00:00+00:00,127.71
2023-06-28 07:00:00+00:00,113.65
2023-06-28 08:00:00+00:00,101.89
2023-06-28 09:00:00+00:00,99.3
2023-06-28 10:00:00+00:00,101.18
2023-06-28 11:00:00+00:00,97.42
2023-06-28 12:00:00+00:00,95.59
2023-06-28 13:00:00+00:00,95.39
2023-06-28 14:00:00+00:00,97.6
2023-06-28 15:00:00+00:00,107.08
2023-06-28 16:00:00+00:00,128.14
2023-06-28 17:00:00+00:00,153.25
2023-06-28 18:00:00+00:00,167.62
2023-06-28 19:00:00+00:00,159.1
2023-06-28 20:00:00+00:00,140.0
2023-06-28 21:00:00+00:00,121.1
2023-06-28 22:00:00+00:00,119.46
2023-06-28 23:00:00+00:00,110.06
2023-06-29 00:00:00+00:00,101.72
2023-06-29 01:00:00+00:00,98.04
2023-06-29 02:00:00+00:00,99.64
2023-06-29 03:00:00+00:00,104.23
2023-06-29 04:00:00+00:00,121.06
2023-06-29 05:00:00+00:00,130.48
2023-06-29 06:00:00+00:00,130.31
2023-06-29 07:00:00+00:00,116.39
2023-06-29 08:00:00+00:00,105.95
2023-06-29 09:00:00+00:00,98.6
2023-06-29 10:00:00+00:00,90.0
2023-06-29 11:00:00+00:00,92.75
2023-06-29 12:00:00+00:00,98.6
2023-06-29 13:00:00+00:00,100.0
2023-06-29 14:00:00+00:00,101.12
2023-06-29 15:00:00+00:00,112.03
2023-06-29 16:00:00+00:00,129.91
2023-06-29 17:00:00+00:00,134.9
2023-06-29 18:00:00+00:00,165.66
2023-06-29 19:00:00+00:00,151.31
2023-06-29 20:00:00+00:00,139.87
2023-06-29 21:00:00+00:00,120.25
2023-06-29 22:00:00+00:00,115.53
2023-06-29 23:00:00+00:00,103.4
2023-06-30 00:00:00+00:00,96.55
2023-06-30 01:00:00+00:00,96.34
2023-06-30 02:00:00+00:00,94.75
2023-06-30 03:00:00+00:00,105.34
2023-06-30 04:00:00+00:00,123.22
2023-06-30 05:00:00+00:00,124.94
2023-06-30 06:00:00+00:00,114.0
2023-06-30 07:00:00+00:00,84.9
2023-06-30 08:00:00+00:00,97.93
2023-06-30 09:00:00+00:00,90.1
2023-06-30 10:00:00+00:00,88.35
2023-06-30 11:00:00+00:00,90.1
2023-06-30 12:00:00+00:00,88.46
2023-06-30 13:00:00+00:00,78.02
2023-06-30 14:00:00+00:00,82.67
2023-06-30 15:00:00+00:00,79.0
2023-06-30 16:00:00+00:00,101.99
2023-06-30 17:00:00+00:00,110.1
2023-06-30 18:00:00+00:00,131.52
2023-06-30 19:00:00+00:00,128.84
2023-06-30 20:00:00+00:00,121.24
2023-06-30 21:00:00+00:00,109.47
2023-06-30 22:00:00+00:00,101.56
2023-06-30 23:00:00+00:00,99.5
2023-07-01 00:00:00+00:00,83.28
2023-07-01 01:00:00+00:00,66.89
2023-07-01 02:00:00+00:00,60.03
2023-07-01 03:00:00+00:00,53.64
2023-07-01 04:00:00+00:00,54.27
2023-07-01 05:00:00+00:00,55.12
2023-07-01 06:00:00+00:00,76.09
2023-07-01 07:00:00+00:00,64.9
2023-07-01 08:00:00+00:00,44.3
2023-07-01 09:00:00+00:00,24.61
2023-07-01 10:00:00+00:00,16.83
2023-07-01 11:00:00+00:00,4.43
2023-07-01 12:00:00+00:00,0.07
2023-07-01 13:00:00+00:00,0.89
2023-07-01 14:00:00+00:00,11.11
2023-07-01 15:00:00+00:00,49.9
2023-07-01 16:00:00+00:00,71.88
2023-07-01 17:00:00+00:00,78.7
2023-07-01 18:00:00+00:00,87.0
2023-07-01 19:00:00+00:00,92.79
2023-07-01 20:00:00+00:00,98.8
2023-07-01 21:00:00+00:00,89.86
2023-07-01 22:00:00+00:00,16.45
2023-07-01 23:00:00+00:00,3.17
2023-07-02 00:00:00+00:00,0.01
2023-07-02 01:00:00+00:00,0.0
2023-07-02 02:00:00+00:00,-0.03
2023-07-02 03:00:00+00:00,-0.05
2023-07-02 04:00:00+00:00,-0.06
2023-07-02 05:00:00+00:00,-0.51
2023-07-02 06:00:00+00:00,-2.97
2023-07-02 07:00:00+00:00,-16.9
2023-07-02 08:00:00+00:00,-60.0
2023-07-02 09:00:00+00:00,-252.92
2023-07-02 10:00:00+00:00,-449.57
2023-07-02 11:00:00+00:00,-500.0
2023-07-02 12:00:00+00:00,-500.0
2023-07-02 13:00:00+00:00,-500.0
2023-07-02 14:00:00+00:00,-172.39
2023-07-02 15:00:00+00:00,-35.18
2023-07-02 16:00:00+00:00,-6.01
2023-07-02 17:00:00+00:00,4.88
2023-07-02 18:00:00+00:00,69.1
2023-07-02 19:00:00+00:00,85.58
2023-07-02 20:00:00+00:00,94.9
2023-07-02 21:00:00+00:00,86.08
2023-07-02 22:00:00+00:00,66.0
2023-07-02 23:00:00+00:00,43.5
2023-07-03 00:00:00+00:00,24.09
2023-07-03 01:00:00+00:00,10.26
2023-07-03 02:00:00+00:00,15.8
2023-07-03 03:00:00+00:00,54.0
2023-07-03 04:00:00+00:00,86.0
2023-07-03 05:00:00+00:00,110.89
2023-07-03 06:00:00+00:00,104.91
2023-07-03 07:00:00+00:00,67.5
2023-07-03 08:00:00+00:00,7.34
2023-07-03 09:00:00+00:00,-0.06
2023-07-03 10:00:00+00:00,-8.43
2023-07-03 11:00:00+00:00,-10.0
2023-07-03 12:00:00+00:00,-10.07
2023-07-03 13:00:00+00:00,-10.0
2023-07-03 14:00:00+00:00,-0.07
2023-07-03 15:00:00+00:00,9.45
2023-07-03 16:00:00+00:00,79.95
2023-07-03 17:00:00+00:00,116.51
2023-07-03 18:00:00+00:00,124.5
2023-07-03 19:00:00+00:00,127.99
2023-07-03 20:00:00+00:00,121.3
2023-07-03 21:00:00+00:00,114.5
2023-07-03 22:00:00+00:00,96.75
2023-07-03 23:00:00+00:00,81.28
2023-07-04 00:00:00+00:00,71.0
2023-07-04 01:00:00+00:00,64.44
2023-07-04 02:00:00+00:00,70.42
2023-07-04 03:00:00+00:00,85.27
2023-07-04 04:00:00+00:00,113.74
2023-07-04 05:00:00+00:00,119.97
2023-07-04 06:00:00+00:00,113.29
2023-07-04 07:00:00+00:00,76.08
2023-07-04 08:00:00+00:00,33.64
2023-07-04 09:00:00+00:00,10.08
2023-07-04 10:00:00+00:00,14.9
2023-07-04 11:00:00+00:00,23.09
2023-07-04 12:00:00+00:00,23.0
2023-07-04 13:00:00+00:00,39.22
2023-07-04 14:00:00+00:00,84.29
2023-07-04 15:00:00+00:00,93.68
2023-07-04 16:00:00+00:00,116.86
2023-07-04 17:00:00+00:00,146.29
2023-07-04 18:00:00+00:00,170.87
2023-07-04 19:00:00+00:00,169.38
2023-07-04 20:00:00+00:00,144.6
2023-07-04 21:00:00+00:00,124.09
2023-07-04 22:00:00+00:00,122.94
2023-07-04 23:00:00+00:00,108.75
2023-07-05 00:00:00+00:00,94.31
2023-07-05 01:00:00+00:00,84.6
2023-07-05 02:00:00+00:00,67.56
2023-07-05 03:00:00+00:00,68.2
2023-07-05 04:00:00+00:00,76.43
2023-07-05 05:00:00+00:00,92.59
2023-07-05 06:00:00+00:00,98.35
2023-07-05 07:00:00+00:00,82.4
2023-07-05 08:00:00+00:00,73.44
2023-07-05 09:00:00+00:00,39.45
2023-07-05 10:00:00+00:00,0.01
2023-07-05 11:00:00+00:00,0.0
2023-07-05 12:00:00+00:00,-5.5
2023-07-05 13:00:00+00:00,-4.75
2023-07-05 14:00:00+00:00,-3.52
2023-07-05 15:00:00+00:00,39.1
2023-07-05 16:00:00+00:00,92.24
2023-07-05 17:00:00+00:00,104.71
2023-07-05 18:00:00+00:00,118.1
2023-07-05 19:00:00+00:00,122.78
2023-07-05 20:00:00+00:00,121.71
2023-07-05 21:00:00+00:00,114.89
2023-07-05 22:00:00+00:00,91.62
2023-07-05 23:00:00+00:00,84.0
2023-07-06 00:00:00+00:00,82.4
2023-07-06 01:00:00+00:00,83.05
2023-07-06 02:00:00+00:00,85.01
2023-07-06 03:00:00+00:00,94.37
2023-07-06 04:00:00+00:00,113.75
2023-07-06 05:00:00+00:00,126.17
2023-07-06 06:00:00+00:00,124.85
2023-07-06 07:00:00+00:00,110.97
2023-07-06 08:00:00+00:00,94.42
2023-07-06 09:00:00+00:00,86.38
2023-07-06 10:00:00+00:00,56.54
2023-07-06 11:00:00+00:00,69.23
2023-07-06 12:00:00+00:00,67.44
2023-07-06 13:00:00+00:00,84.05
2023-07-06 14:00:00+00:00,88.1
2023-07-06 15:00:00+00:00,98.82
2023-07-06 16:00:00+00:00,102.98
2023-07-06 17:00:00+00:00,119.4
2023-07-06 18:00:00+00:00,175.88
2023-07-06 19:00:00+00:00,175.1
2023-07-06 20:00:00+00:00,137.57
2023-07-06 21:00:00+00:00,118.98
2023-07-06 22:00:00+00:00,114.0
2023-07-06 23:00:00+00:00,103.38
2023-07-07 00:00:00+00:00,97.6
2023-07-07 01:00:00+00:00,89.0
2023-07-07 02:00:00+00:00,86.42
2023-07-07 03:00:00+00:00,90.93
2023-07-07 04:00:00+00:00,94.8
2023-07-07 05:00:00+00:00,109.2
2023-07-07 06:00:00+00:00,107.13
2023-07-07 07:00:00+00:00,91.79
2023-07-07 08:00:00+00:00,84.0
2023-07-07 09:00:00+00:00,79.12
2023-07-07 10:00:00+00:00,74.9
2023-07-07 11:00:00+00:00,66.57
2023-07-07 12:00:00+00:00,64.98
2023-07-07 13:00:00+00:00,66.18
2023-07-07 14:00:00+00:00,80.29
2023-07-07 15:00:00+00:00,90.0
2023-07-07 16:00:00+00:00,94.99
2023-07-07 17:00:00+00:00,141.98
2023-07-07 18:00:00+00:00,166.56
2023-07-07 19:00:00+00:00,137.66
2023-07-07 20:00:00+00:00,117.27
2023-07-07 21:00:00+00:00,101.56
2023-07-07 22:00:00+00:00,100.27
2023-07-07 23:00:00+00:00,91.96
2023-07-08 00:00:00+00:00,89.97
2023-07-08 01:00:00+00:00,86.59
2023-07-08 02:00:00+00:00,87.19
2023-07-08 03:00:00+00:00,87.28
2023-07-08 04:00:00+00:00,84.42
2023-07-08 05:00:00+00:00,85.23
2023-07-08 06:00:00+00:00,83.76
2023-07-08 07:00:00+00:00,76.04
2023-07-08 08:00:00+00:00,60.9
2023-07-08 09:00:00+00:00,46.32
2023-07-08 10:00:00+00:00,30.69
2023-07-08 11:00:00+00:00,-6.0
2023-07-08 12:00:00+00:00,3.97
2023-07-08 13:00:00+00:00,40.0
2023-07-08 14:00:00+00:00,60.9
2023-07-08 15:00:00+00:00,83.4
2023-07-08 16:00:00+00:00,107.3
2023-07-08 17:00:00+00:00,120.99
2023-07-08 18:00:00+00:00,128.76
2023-07-08 19:00:00+00:00,132.86
2023-07-08 20:00:00+00:00,129.72
2023-07-08 21:00:00+00:00,115.92
2023-07-08 22:00:00+00:00,109.44
2023-07-08 23:00:00+00:00,101.74
2023-07-09 00:00:00+00:00,101.82
2023-07-09 01:00:00+00:00,95.46
2023-07-09 02:00:00+00:00,96.03
2023-07-09 03:00:00+00:00,96.97
2023-07-09 04:00:00+00:00,94.7
2023-07-09 05:00:00+00:00,91.22
2023-07-09 06:00:00+00:00,86.27
2023-07-09 07:00:00+00:00,77.08
2023-07-09 08:00:00+00:00,60.12
2023-07-09 09:00:00+00:00,50.09
2023-07-09 10:00:00+00:00,45.69
2023-07-09 11:00:00+00:00,36.99
2023-07-09 12:00:00+00:00,44.85
2023-07-09 13:00:00+00:00,55.16
2023-07-09 14:00:00+00:00,72.97
2023-07-09 15:00:00+00:00,82.4
2023-07-09 16:00:00+00:00,104.41
2023-07-09 17:00:00+00:00,122.21
2023-07-09 18:00:00+00:00,132.0
2023-07-09 19:00:00+00:00,134.1
2023-07-09 20:00:00+00:00,132.12
2023-07-09 21:00:00+00:00,119.6
2023-07-09 22:00:00+00:00,112.49
2023-07-09 23:00:00+00:00,102.0
2023-07-10 00:00:00+00:00,94.3
2023-07-10 01:00:00+00:00,91.94
2023-07-10 02:00:00+00:00,93.31
2023-07-10 03:00:00+00:00,105.12
2023-07-10 04:00:00+00:00,120.74
2023-07-10 05:00:00+00:00,130.52
2023-07-10 06:00:00+00:00,134.27
2023-07-10 07:00:00+00:00,117.95
2023-07-10 08:00:00+00:00,105.28
2023-07-10 09:00:00+00:00,91.37
2023-07-10 10:00:00+00:00,85.85
2023-07-10 11:00:00+00:00,71.4
2023-07-10 12:00:00+00:00,58.03
2023-07-10 13:00:00+00:00,55.1
2023-07-10 14:00:00+00:00,79.56
2023-07-10 15:00:00+00:00,89.72
2023-07-10 16:00:00+00:00,121.97
2023-07-10 17:00:00+00:00,165.49
2023-07-10 18:00:00+00:00,175.89
2023-07-10 19:00:00+00:00,180.07
2023-07-10 20:00:00+00:00,162.62
2023-07-10 21:00:00+00:00,133.7
2023-07-10 22:00:00+00:00,124.41
2023-07-10 23:00:00+00:00,115.24
2023-07-11 00:00:00+00:00,105.12
2023-07-11 01:00:00+00:00,99.19
2023-07-11 02:00:00+00:00,95.97
2023-07-11 03:00:00+00:00,98.16
2023-07-11 04:00:00+00:00,99.2
2023-07-11 05:00:00+00:00,113.58
2023-07-11 06:00:00+00:00,120.95
2023-07-11 07:00:00+00:00,105.1
2023-07-11 08:00:00+00:00,91.57
2023-07-11 09:00:00+00:00,71.5
2023-07-11 10:00:00+00:00,38.0
2023-07-11 11:00:00+00:00,21.32
2023-07-11 12:00:00+00:00,30.0
2023-07-11 13:00:00+00:00,60.0
2023-07-11 14:00:00+00:00,68.0
2023-07-11 15:00:00+00:00,94.5
2023-07-11 16:00:00+00:00,114.0
2023-07-11 17:00:00+00:00,141.55
2023-07-11 18:00:00+00:00,160.02
2023-07-11 19:00:00+00:00,134.09
2023-07-11 20:00:00+00:00,119.0
2023-07-11 21:00:00+00:00,103.03
2023-07-11 22:00:00+00:00,98.47
2023-07-11 23:00:00+00:00,91.0
2023-07-12 00:00:00+00:00,90.0
2023-07-12 01:00:00+00:00,82.09
2023-07-12 02:00:00+00:00,77.4
2023-07-12 03:00:00+00:00,76.0
2023-07-12 04:00:00+00:00,88.22
2023-07-12 05:00:00+00:00,115.4
2023-07-12 06:00:00+00:00,120.0
2023-07-12 07:00:00+00:00,102.33
2023-07-12 08:00:00+00:00,83.0
2023-07-12 09:00:00+00:00,50.77
2023-07-12 10:00:00+00:00,8.52
2023-07-12 11:00:00+00:00,-7.81
2023-07-12 12:00:00+00:00,-10.0
2023-07-12 13:00:00+00:00,-8.07
2023-07-12 14:00:00+00:00,3.4
2023-07-12 15:00:00+00:00,69.91
2023-07-12 16:00:00+00:00,84.72
2023-07-12 17:00:00+00:00,101.41
2023-07-12 18:00:00+00:00,117.95
2023-07-12 19:00:00+00:00,125.2
2023-07-12 20:00:00+00:00,126.0
2023-07-12 21:00:00+00:00,113.92
2023-07-12 22:00:00+00:00,104.92
2023-07-12 23:00:00+00:00,85.66
2023-07-13 00:00:00+00:00,79.0
2023-07-13 01:00:00+00:00,75.09
2023-07-13 02:00:00+00:00,76.0
2023-07-13 03:00:00+00:00,88.51
2023-07-13 04:00:00+00:00,102.23
2023-07-13 05:00:00+00:00,110.47
2023-07-13 06:00:00+00:00,119.1
2023-07-13 07:00:00+00:00,89.98
2023-07-13 08:00:00+00:00,88.1
2023-07-13 09:00:00+00:00,80.0
2023-07-13 10:00:00+00:00,75.0
2023-07-13 11:00:00+00:00,46.5
2023-07-13 12:00:00+00:00,46.36
2023-07-13 13:00:00+00:00,46.9
2023-07-13 14:00:00+00:00,74.25
2023-07-13 15:00:00+00:00,85.0
2023-07-13 16:00:00+00:00,88.98
2023-07-13 17:00:00+00:00,116.49
2023-07-13 18:00:00+00:00,130.0
2023-07-13 19:00:00+00:00,137.22
2023-07-13 20:00:00+00:00,129.03
2023-07-13 21:00:00+00:00,117.72
2023-07-13 22:00:00+00:00,101.0
2023-07-13 23:00:00+00:00,96.36
2023-07-14 00:00:00+00:00,84.55
2023-07-14 01:00:00+00:00,78.14
2023-07-14 02:00:00+00:00,80.0
2023-07-14 03:00:00+00:00,75.0
2023-07-14 04:00:00+00:00,79.93
2023-07-14 05:00:00+00:00,89.4
2023-07-14 06:00:00+00:00,84.95
2023-07-14 07:00:00+00:00,85.07
2023-07-14 08:00:00+00:00,79.71
2023-07-14 09:00:00+00:00,71.8
2023-07-14 10:00:00+00:00,73.8
2023-07-14 11:00:00+00:00,69.2
2023-07-14 12:00:00+00:00,72.18
2023-07-14 13:00:00+00:00,77.7
2023-07-14 14:00:00+00:00,77.55
2023-07-14 15:00:00+00:00,76.9
2023-07-14 16:00:00+00:00,84.9
2023-07-14 17:00:00+00:00,105.95
2023-07-14 18:00:00+00:00,110.0
2023-07-14 19:00:00+00:00,110.0
2023-07-14 20:00:00+00:00,94.73
2023-07-14 21:00:00+00:00,79.69
2023-07-14 22:00:00+00:00,71.07
2023-07-14 23:00:00+00:00,51.94
2023-07-15 00:00:00+00:00,29.15
2023-07-15 01:00:00+00:00,19.95
2023-07-15 02:00:00+00:00,16.98
2023-07-15 03:00:00+00:00,13.69
2023-07-15 04:00:00+00:00,19.9
2023-07-15 05:00:00+00:00,22.6
2023-07-15 06:00:00+00:00,29.95
2023-07-15 07:00:00+00:00,17.41
2023-07-15 08:00:00+00:00,4.6
2023-07-15 09:00:00+00:00,0.0
2023-07-15 10:00:00+00:00,-0.02
2023-07-15 11:00:00+00:00,-0.16
2023-07-15 12:00:00+00:00,-1.0
2023-07-15 13:00:00+00:00,-0.1
2023-07-15 14:00:00+00:00,0.02
2023-07-15 15:00:00+00:00,5.0
2023-07-15 16:00:00+00:00,68.13
2023-07-15 17:00:00+00:00,79.27
2023-07-15 18:00:00+00:00,88.58
2023-07-15 19:00:00+00:00,83.8
2023-07-15 20:00:00+00:00,83.03
2023-07-15 21:00:00+00:00,71.82
2023-07-15 22:00:00+00:00,57.04
2023-07-15 23:00:00+00:00,19.69
2023-07-16 00:00:00+00:00,1.45
2023-07-16 01:00:00+00:00,-0.07
2023-07-16 02:00:00+00:00,-0.14
2023-07-16 03:00:00+00:00,-0.43
2023-07-16 04:00:00+00:00,-4.1
2023-07-16 05:00:00+00:00,-10.0
2023-07-16 06:00:00+00:00,-10.05
2023-07-16 07:00:00+00:00,-14.58
2023-07-16 08:00:00+00:00,-20.0
2023-07-16 09:00:00+00:00,-27.0
2023-07-16 10:00:00+00:00,-53.75
2023-07-16 11:00:00+00:00,-65.43
2023-07-16 12:00:00+00:00,-73.76
2023-07-16 13:00:00+00:00,-51.07
2023-07-16 14:00:00+00:00,-30.05
2023-07-16 15:00:00+00:00,-8.44
2023-07-16 16:00:00+00:00,27.95
2023-07-16 17:00:00+00:00,90.03
2023-07-16 18:00:00+00:00,99.22
2023-07-16 19:00:00+00:00,108.0
2023-07-16 20:00:00+00:00,113.85
2023-07-16 21:00:00+00:00,107.54
2023-07-16 22:00:00+00:00,86.42
2023-07-16 23:00:00+00:00,65.5
2023-07-17 00:00:00+00:00,53.28
2023-07-17 01:00:00+00:00,50.0
2023-07-17 02:00:00+00:00,51.96
2023-07-17 03:00:00+00:00,53.2
2023-07-17 04:00:00+00:00,86.4
2023-07-17 05:00:00+00:00,77.2
2023-07-17 06:00:00+00:00,107.5
2023-07-17 07:00:00+00:00,89.27
2023-07-17 08:00:00+00:00,45.68
2023-07-17 09:00:00+00:00,35.0
2023-07-17 10:00:00+00:00,-52.65
2023-07-17 11:00:00+00:00,-6.73
2023-07-17 12:00:00+00:00,-10.0
2023-07-17 13:00:00+00:00,-0.01
2023-07-17 14:00:00+00:00,0.0
2023-07-17 15:00:00+00:00,57.82
2023-07-17 16:00:00+00:00,66.09
2023-07-17 17:00:00+00:00,94.9
2023-07-17 18:00:00+00:00,106.61
2023-07-17 19:00:00+00:00,124.43
2023-07-17 20:00:00+00:00,125.28
2023-07-17 21:00:00+00:00,110.44
2023-07-17 22:00:00+00:00,99.66
2023-07-17 23:00:00+00:00,73.0
2023-07-18 00:00:00+00:00,66.02
2023-07-18 01:00:00+00:00,69.47
2023-07-18 02:00:00+00:00,73.06
2023-07-18 03:00:00+00:00,88.58
2023-07-18 04:00:00+00:00,88.0
2023-07-18 05:00:00+00:00,100.82
2023-07-18 06:00:00+00:00,110.0
2023-07-18 07:00:00+00:00,85.4
2023-07-18 08:00:00+00:00,74.02
2023-07-18 09:00:00+00:00,70.0
2023-07-18 10:00:00+00:00,75.0
2023-07-18 11:00:00+00:00,69.12
2023-07-18 12:00:00+00:00,67.3
2023-07-18 13:00:00+00:00,70.0
2023-07-18 14:00:00+00:00,74.4
2023-07-18 15:00:00+00:00,94.03
2023-07-18 16:00:00+00:00,122.67
2023-07-18 17:00:00+00:00,168.26
2023-07-18 18:00:00+00:00,188.0
2023-07-18 19:00:00+00:00,164.21
2023-07-18 20:00:00+00:00,139.26
2023-07-18 21:00:00+00:00,112.1
2023-07-18 22:00:00+00:00,108.11
2023-07-18 23:00:00+00:00,101.04
2023-07-19 00:00:00+00:00,97.25
2023-07-19 01:00:00+00:00,95.05
2023-07-19 02:00:00+00:00,93.58
2023-07-19 03:00:00+00:00,94.9
2023-07-19 04:00:00+00:00,97.24
2023-07-19 05:00:00+00:00,116.99
2023-07-19 06:00:00+00:00,116.88
2023-07-19 07:00:00+00:00,99.9
2023-07-19 08:00:00+00:00,88.48
2023-07-19 09:00:00+00:00,81.29
2023-07-19 10:00:00+00:00,77.22
2023-07-19 11:00:00+00:00,69.28
2023-07-19 12:00:00+00:00,63.33
2023-07-19 13:00:00+00:00,62.65
2023-07-19 14:00:00+00:00,72.23
2023-07-19 15:00:00+00:00,76.54
2023-07-19 16:00:00+00:00,94.9
2023-07-19 17:00:00+00:00,111.81
2023-07-19 18:00:00+00:00,125.63
2023-07-19 19:00:00+00:00,122.7
2023-07-19 20:00:00+00:00,114.39
2023-07-19 21:00:00+00:00,101.1
2023-07-19 22:00:00+00:00,98.26
2023-07-19 23:00:00+00:00,94.45
2023-07-20 00:00:00+00:00,82.9
2023-07-20 01:00:00+00:00,80.39
2023-07-20 02:00:00+00:00,82.0
2023-07-20 03:00:00+00:00,83.88
2023-07-20 04:00:00+00:00,95.83
2023-07-20 05:00:00+00:00,106.45
2023-07-20 06:00:00+00:00,111.45
2023-07-20 07:00:00+00:00,98.87
2023-07-20 08:00:00+00:00,86.3
2023-07-20 09:00:00+00:00,75.66
2023-07-20 10:00:00+00:00,68.8
2023-07-20 11:00:00+00:00,59.12
2023-07-20 12:00:00+00:00,64.12
2023-07-20 13:00:00+00:00,74.13
2023-07-20 14:00:00+00:00,74.9
