,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2023-07-28 06:30:00+00:00,0,21,15,0,0,654,0,3,0,0
2023-07-28 06:45:00+00:00,0,21,17,0,0,651,0,0,0,0
2023-07-28 07:00:00+00:00,0,21,17,0,0,644,0,0,0,0
2023-07-28 07:15:00+00:00,0,22,15,0,0,644,0,0,0,0
2023-07-28 07:30:00+00:00,0,21,16,0,0,653,0,0,0,0
2023-07-28 07:45:00+00:00,0,21,16,0,0,654,0,0,0,0
2023-07-28 08:00:00+00:00,0,21,14,0,0,651,0,0,0,0
2023-07-28 08:15:00+00:00,0,22,16,0,0,655,0,0,0,0
2023-07-28 08:30:00+00:00,0,20,14,0,0,654,0,0,0,0
2023-07-28 08:45:00+00:00,0,21,16,0,0,654,0,0,0,1
2023-07-28 09:00:00+00:00,0,21,14,0,0,653,0,0,0,0
2023-07-28 09:15:00+00:00,0,24,11,0,0,649,0,0,0,0
2023-07-28 09:30:00+00:00,0,25,14,0,0,663,0,0,1,0
2023-07-28 09:45:00+00:00,0,26,14,0,0,678,0,0,0,0
2023-07-28 10:00:00+00:00,0,26,15,0,0,672,0,0,0,0
2023-07-28 10:15:00+00:00,0,28,16,0,0,684,0,0,0,0
2023-07-28 10:30:00+00:00,0,28,24,0,0,694,0,0,0,1
2023-07-28 10:45:00+00:00,0,26,17,0,0,673,0,0,1,1
2023-07-28 11:00:00+00:00,0,28,13,0,0,677,0,0,0,0
2023-07-28 11:15:00+00:00,0,29,15,0,0,673,0,0,0,0
2023-07-28 11:30:00+00:00,0,28,13,0,0,666,0,0,0,0
2023-07-28 11:45:00+00:00,0,29,13,0,0,672,0,0,0,0
2023-07-28 12:00:00+00:00,0,28,15,0,0,667,0,0,0,0
2023-07-28 12:15:00+00:00,0,30,15,0,0,676,0,0,0,0
2023-07-28 12:30:00+00:00,0,30,16,0,0,681,0,0,0,0
2023-07-28 12:45:00+00:00,0,30,15,0,0,672,0,0,0,0
2023-07-28 13:00:00+00:00,0,30,15,0,0,694,0,0,0,0
2023-07-28 13:15:00+00:00,0,30,15,0,0,687,0,0,0,0
2023-07-28 13:30:00+00:00,0,31,17,0,0,686,0,0,0,0
2023-07-28 13:45:00+00:00,0,34,15,0,0,677,0,0,0,0
2023-07-28 14:00:00+00:00,0,27,15,0,0,686,0,0,0,0
2023-07-28 14:15:00+00:00,0,27,15,0,0,692,0,0,1,0
2023-07-28 14:30:00+00:00,0,30,15,0,0,696,0,0,1,0
2023-07-28 14:45:00+00:00,0,25,17,0,0,687,0,0,0,0
2023-07-28 15:00:00+00:00,0,26,15,0,0,671,0,0,0,0
2023-07-28 15:15:00+00:00,0,28,15,0,0,649,0,3,0,0
2023-07-28 15:30:00+00:00,0,26,17,0,0,642,0,7,0,0
2023-07-28 15:45:00+00:00,0,20,16,0,0,647,0,6,0,0
2023-07-28 16:00:00+00:00,0,19,15,0,0,651,0,7,0,0
2023-07-28 16:15:00+00:00,0,19,15,0,0,647,0,6,0,1
2023-07-28 16:30:00+00:00,0,19,13,0,0,647,0,6,0,1
2023-07-28 16:45:00+00:00,0,19,18,0,0,649,0,6,0,0
2023-07-28 17:00:00+00:00,0,18,15,0,0,663,0,6,0,1
2023-07-28 17:15:00+00:00,0,19,15,0,0,645,0,6,0,0
2023-07-28 17:30:00+00:00,0,19,16,0,0,640,0,7,0,0
2023-07-28 17:45:00+00:00,0,19,18,0,0,644,0,7,0,1
2023-07-28 18:00:00+00:00,0,19,18,0,0,651,0,7,0,1
2023-07-28 18:15:00+00:00,0,19,18,0,0,647,0,7,0,2
2023-07-28 18:30:00+00:00,0,18,16,0,0,648,0,7,0,2
2023-07-28 18:45:00+00:00,0,19,18,0,0,647,0,7,0,2
2023-07-28 19:00:00+00:00,0,18,18,0,0,649,0,8,0,2
2023-07-28 19:15:00+00:00,0,19,18,0,0,651,1,7,0,2
2023-07-28 19:30:00+00:00,0,18,18,0,0,649,1,7,0,2
2023-07-28 19:45:00+00:00,0,19,18,0,0,652,1,7,0,2
2023-07-28 20:00:00+00:00,0,19,18,0,0,649,1,7,0,2
2023-07-28 20:15:00+00:00,0,18,18,0,0,654,1,7,0,2
2023-07-28 20:30:00+00:00,0,19,18,0,0,652,1,6,0,2
2023-07-28 20:45:00+00:00,0,19,18,0,0,651,1,6,0,2
2023-07-28 21:00:00+00:00,0,18,18,0,0,649,1,6,0,2
2023-07-28 21:15:00+00:00,0,18,17,0,0,653,1,6,0,2
2023-07-28 21:30:00+00:00,0,19,17,0,0,649,1,6,0,2
2023-07-28 21:45:00+00:00,0,18,17,0,0,653,1,6,0,1
2023-07-28 22:00:00+00:00,0,21,17,0,0,652,1,6,0,1
2023-07-28 22:15:00+00:00,0,26,17,0,0,644,1,6,0,1
2023-07-28 22:30:00+00:00,0,32,18,0,0,651,1,7,0,1
2023-07-28 22:45:00+00:00,0,38,17,0,0,650,1,7,0,0
2023-07-28 23:00:00+00:00,0,39,17,0,0,645,1,7,0,0
2023-07-28 23:15:00+00:00,0,39,17,0,0,653,1,7,0,0
2023-07-28 23:30:00+00:00,0,42,44,0,0,652,1,9,0,0
2023-07-28 23:45:00+00:00,0,43,48,0,0,666,1,9,0,0
2023-07-29 00:00:00+00:00,0,42,47,0,0,671,1,9,0,0
2023-07-29 00:15:00+00:00,0,42,43,0,0,663,1,9,0,0
2023-07-29 00:30:00+00:00,0,43,41,0,0,667,1,4,0,0
2023-07-29 00:45:00+00:00,0,46,38,0,0,670,1,3,0,0
2023-07-29 01:00:00+00:00,0,45,38,0,0,660,1,3,0,0
2023-07-29 01:15:00+00:00,0,47,37,0,0,656,1,3,0,0
2023-07-29 01:30:00+00:00,0,50,37,0,0,653,1,3,0,0
2023-07-29 01:45:00+00:00,0,52,35,0,0,659,1,3,0,0
2023-07-29 02:00:00+00:00,0,60,34,0,0,652,1,3,0,0
2023-07-29 02:15:00+00:00,0,55,34,0,0,651,1,3,0,0
2023-07-29 02:30:00+00:00,0,56,34,0,0,653,1,3,0,0
2023-07-29 02:45:00+00:00,0,56,33,0,0,662,1,3,0,0
2023-07-29 03:00:00+00:00,0,55,34,0,0,659,1,3,0,0
2023-07-29 03:15:00+00:00,0,53,33,0,0,660,1,2,0,0
2023-07-29 03:30:00+00:00,0,52,33,0,0,660,1,1,0,0
2023-07-29 03:45:00+00:00,0,52,33,0,0,660,1,1,0,0
2023-07-29 04:00:00+00:00,0,52,33,0,0,659,0,0,0,0
2023-07-29 04:15:00+00:00,0,51,30,0,0,661,0,1,0,0
2023-07-29 04:30:00+00:00,0,52,28,0,0,662,0,1,0,0
2023-07-29 04:45:00+00:00,0,52,28,0,0,667,0,4,0,1
2023-07-29 05:00:00+00:00,0,53,28,0,0,659,0,1,0,0
2023-07-29 05:15:00+00:00,0,53,25,0,0,658,0,2,0,0
2023-07-29 05:30:00+00:00,0,52,28,0,0,652,0,2,0,0
2023-07-29 05:45:00+00:00,0,51,28,0,0,657,0,2,0,0
2023-07-29 06:00:00+00:00,0,50,26,0,0,654,0,2,0,0
2023-07-29 06:15:00+00:00,0,61,25,0,0,676,0,2,0,0
2023-07-29 06:30:00+00:00,0,61,28,0,0,678,0,3,0,0
2023-07-29 06:45:00+00:00,0,60,30,0,0,685,0,6,0,1
2023-07-29 07:00:00+00:00,0,58,26,0,0,674,0,4,0,0
2023-07-29 07:15:00+00:00,0,59,28,0,0,676,0,6,0,1
2023-07-29 07:30:00+00:00,0,60,25,0,0,677,0,4,0,0
2023-07-29 07:45:00+00:00,0,59,23,0,0,638,0,3,0,0
2023-07-29 08:00:00+00:00,0,66,21,0,0,623,0,3,0,0
2023-07-29 08:15:00+00:00,0,67,17,0,0,623,0,1,0,0
2023-07-29 08:30:00+00:00,0,67,17,0,0,619,0,1,0,0
2023-07-29 08:45:00+00:00,0,68,20,0,0,637,0,2,0,0
2023-07-29 09:00:00+00:00,0,69,22,0,0,633,0,2,0,0
2023-07-29 09:15:00+00:00,0,67,19,0,0,653,0,4,0,0
2023-07-29 09:30:00+00:00,0,65,25,0,0,649,0,4,0,1
2023-07-29 09:45:00+00:00,0,67,21,0,0,670,0,4,0,1
2023-07-29 10:00:00+00:00,0,68,22,0,0,644,0,4,0,1
2023-07-29 10:15:00+00:00,0,66,21,0,0,643,0,3,0,0
2023-07-29 10:30:00+00:00,0,66,22,0,0,655,0,2,0,0
2023-07-29 10:45:00+00:00,0,67,22,0,0,657,0,2,0,0
2023-07-29 11:00:00+00:00,0,67,18,0,0,627,0,0,0,0
2023-07-29 11:15:00+00:00,0,66,20,0,0,629,0,0,0,0
2023-07-29 11:30:00+00:00,0,65,18,0,0,646,0,0,0,0
2023-07-29 11:45:00+00:00,0,65,23,0,0,658,0,3,0,1
2023-07-29 12:00:00+00:00,0,66,21,0,0,631,0,1,0,0
2023-07-29 12:15:00+00:00,0,67,18,0,0,633,0,3,1,0
2023-07-29 12:30:00+00:00,0,67,20,0,0,628,0,3,1,0
2023-07-29 12:45:00+00:00,0,65,20,0,0,635,0,4,1,0
2023-07-29 13:00:00+00:00,0,65,23,0,0,645,0,4,1,0
2023-07-29 13:15:00+00:00,0,64,18,0,0,645,0,4,1,0
2023-07-29 13:30:00+00:00,0,65,20,0,0,639,0,4,1,0
2023-07-29 13:45:00+00:00,0,66,18,0,0,652,0,4,1,0
2023-07-29 14:00:00+00:00,0,65,17,0,0,662,0,4,0,0
2023-07-29 14:15:00+00:00,0,65,20,0,0,654,0,4,1,0
2023-07-29 14:30:00+00:00,0,67,22,0,0,647,0,3,1,0
2023-07-29 14:45:00+00:00,0,65,20,0,0,632,0,2,0,0
2023-07-29 15:00:00+00:00,0,68,20,0,0,653,0,4,0,0
2023-07-29 15:15:00+00:00,0,68,18,0,0,628,0,2,0,0
2023-07-29 15:30:00+00:00,0,63,18,0,0,623,0,0,1,0
2023-07-29 15:45:00+00:00,0,63,20,0,0,626,0,0,0,0
2023-07-29 16:00:00+00:00,0,62,20,0,0,644,0,0,0,0
2023-07-29 16:15:00+00:00,0,63,20,0,0,641,0,3,0,0
2023-07-29 16:30:00+00:00,0,58,20,0,0,628,0,0,0,0
2023-07-29 16:45:00+00:00,0,58,21,0,0,627,0,0,0,0
2023-07-29 17:00:00+00:00,0,58,20,0,0,634,0,0,0,0
2023-07-29 17:15:00+00:00,0,58,20,0,0,634,0,0,0,0
2023-07-29 17:30:00+00:00,0,59,20,0,0,630,0,0,1,0
2023-07-29 17:45:00+00:00,0,57,22,0,0,623,0,0,0,0
2023-07-29 18:00:00+00:00,0,56,20,0,0,631,0,0,0,0
2023-07-29 18:15:00+00:00,0,56,22,0,0,627,0,0,1,0
2023-07-29 18:30:00+00:00,0,56,22,0,0,620,0,0,0,0
2023-07-29 18:45:00+00:00,0,54,22,0,0,624,0,0,1,0
2023-07-29 19:00:00+00:00,0,54,22,0,0,635,0,0,1,0
2023-07-29 19:15:00+00:00,0,54,20,0,0,629,0,0,0,0
2023-07-29 19:30:00+00:00,0,53,22,0,0,629,1,0,1,0
2023-07-29 19:45:00+00:00,0,53,22,0,0,628,1,0,1,0
2023-07-29 20:00:00+00:00,0,53,22,0,0,627,1,0,1,0
2023-07-29 20:15:00+00:00,0,54,22,0,0,627,1,0,1,0
2023-07-29 20:30:00+00:00,0,53,22,0,0,631,1,0,1,0
2023-07-29 20:45:00+00:00,0,54,22,0,0,627,1,0,0,0
2023-07-29 21:00:00+00:00,0,53,22,0,0,631,1,0,1,0
2023-07-29 21:15:00+00:00,0,53,22,0,0,633,1,0,1,0
2023-07-29 21:30:00+00:00,0,53,22,0,0,636,1,0,1,0
2023-07-29 21:45:00+00:00,0,53,22,0,0,641,1,1,0,0
2023-07-29 22:00:00+00:00,0,53,22,0,0,625,1,1,1,0
2023-07-29 22:15:00+00:00,0,53,21,0,0,638,1,2,0,0
2023-07-29 22:30:00+00:00,0,53,22,0,0,635,1,0,1,0
2023-07-29 22:45:00+00:00,0,53,21,0,0,634,1,0,0,0
2023-07-29 23:00:00+00:00,0,53,22,0,0,626,1,0,0,0
2023-07-29 23:15:00+00:00,0,57,22,0,0,632,1,0,1,0
2023-07-29 23:30:00+00:00,0,56,22,0,0,631,1,0,1,0
2023-07-29 23:45:00+00:00,0,59,22,0,0,636,1,0,0,0
2023-07-30 00:00:00+00:00,0,59,21,0,0,632,1,0,0,0
2023-07-30 00:15:00+00:00,0,66,22,0,0,633,1,0,0,0
2023-07-30 00:30:00+00:00,0,67,22,0,0,631,1,0,0,0
2023-07-30 00:45:00+00:00,0,68,22,0,0,634,1,0,0,0
2023-07-30 01:00:00+00:00,0,67,22,0,0,633,1,0,0,0
2023-07-30 01:15:00+00:00,0,66,22,0,0,629,1,0,1,0
2023-07-30 01:30:00+00:00,0,64,21,0,0,637,1,0,0,0
2023-07-30 01:45:00+00:00,0,68,22,0,0,631,1,0,0,0
2023-07-30 02:00:00+00:00,0,70,21,0,0,614,1,0,0,0
2023-07-30 02:15:00+00:00,0,67,22,0,0,592,1,0,0,0
2023-07-30 02:30:00+00:00,0,65,22,0,0,616,1,0,0,0
2023-07-30 02:45:00+00:00,0,66,23,0,0,633,1,0,0,0
2023-07-30 03:00:00+00:00,0,65,22,0,0,620,1,0,0,0
2023-07-30 03:15:00+00:00,0,68,22,0,0,615,1,0,0,0
2023-07-30 03:30:00+00:00,0,68,22,0,0,611,1,0,0,0
2023-07-30 03:45:00+00:00,0,66,22,0,0,617,0,0,1,0
2023-07-30 04:00:00+00:00,0,66,22,0,0,606,0,0,1,0
2023-07-30 04:15:00+00:00,0,67,22,0,0,599,0,0,0,0
2023-07-30 04:30:00+00:00,0,65,20,0,0,609,0,0,1,0
2023-07-30 04:45:00+00:00,0,64,22,0,0,629,0,0,1,0
2023-07-30 05:00:00+00:00,0,65,22,0,0,601,0,0,0,0
2023-07-30 05:15:00+00:00,0,64,22,0,0,607,0,0,0,0
2023-07-30 05:30:00+00:00,0,65,20,0,0,608,0,0,0,0
2023-07-30 05:45:00+00:00,0,65,22,0,0,622,0,0,0,0
2023-07-30 06:00:00+00:00,0,65,22,0,0,602,0,0,0,0
2023-07-30 06:15:00+00:00,0,66,20,0,0,616,0,0,0,0
2023-07-30 06:30:00+00:00,0,66,20,0,0,626,0,0,0,0
2023-07-30 06:45:00+00:00,0,66,22,0,0,623,0,0,0,0
2023-07-30 07:00:00+00:00,0,65,20,0,0,615,0,0,0,0
2023-07-30 07:15:00+00:00,0,66,13,0,0,603,0,0,0,0
2023-07-30 07:30:00+00:00,0,67,19,0,0,632,0,0,0,0
2023-07-30 07:45:00+00:00,0,69,21,0,0,642,0,1,0,0
2023-07-30 08:00:00+00:00,0,70,20,0,0,611,0,0,0,0
2023-07-30 08:15:00+00:00,0,76,19,0,0,630,0,0,0,0
2023-07-30 08:30:00+00:00,0,74,20,0,0,628,0,0,0,0
2023-07-30 08:45:00+00:00,0,72,21,0,0,614,0,0,0,0
2023-07-30 09:00:00+00:00,0,70,18,0,0,618,0,0,0,0
2023-07-30 09:15:00+00:00,0,69,20,0,0,602,0,0,0,0
2023-07-30 09:30:00+00:00,0,66,20,0,0,605,0,2,0,1
2023-07-30 09:45:00+00:00,0,66,18,0,0,610,0,3,1,1
2023-07-30 10:00:00+00:00,0,65,19,0,0,596,0,1,0,0
2023-07-30 10:15:00+00:00,0,64,24,0,0,608,0,1,0,1
2023-07-30 10:30:00+00:00,0,65,24,0,0,599,0,4,0,0
2023-07-30 10:45:00+00:00,0,64,22,0,0,592,0,4,0,0
2023-07-30 11:00:00+00:00,0,64,19,0,0,597,0,4,0,0
2023-07-30 11:15:00+00:00,0,66,19,0,0,593,0,4,0,0
2023-07-30 11:30:00+00:00,0,65,17,0,0,591,0,4,0,0
2023-07-30 11:45:00+00:00,0,66,18,0,0,591,0,4,0,0
2023-07-30 12:00:00+00:00,0,65,17,0,0,599,0,4,0,0
2023-07-30 12:15:00+00:00,0,65,18,0,0,599,0,4,0,0
2023-07-30 12:30:00+00:00,0,67,20,0,0,597,0,4,1,0
2023-07-30 12:45:00+00:00,0,66,19,0,0,602,0,4,1,0
2023-07-30 13:00:00+00:00,0,66,17,0,0,612,0,4,0,0
2023-07-30 13:15:00+00:00,0,71,20,0,0,616,0,1,0,0
2023-07-30 13:30:00+00:00,0,66,20,0,0,619,0,4,0,0
2023-07-30 13:45:00+00:00,0,67,20,0,0,603,0,3,1,0
2023-07-30 14:00:00+00:00,0,67,20,0,0,616,0,4,0,0
2023-07-30 14:15:00+00:00,0,67,19,0,0,607,0,3,0,0
2023-07-30 14:30:00+00:00,0,69,19,0,0,618,0,2,0,0
2023-07-30 14:45:00+00:00,0,69,17,0,0,612,0,1,0,0
2023-07-30 15:00:00+00:00,0,70,17,0,0,638,0,3,0,0
2023-07-30 15:15:00+00:00,0,70,19,0,0,610,0,0,0,0
2023-07-30 15:30:00+00:00,0,71,19,0,0,611,0,0,0,0
2023-07-30 15:45:00+00:00,0,72,19,0,0,597,0,0,0,0
2023-07-30 16:00:00+00:00,0,75,16,0,0,590,0,0,0,0
2023-07-30 16:15:00+00:00,0,74,30,0,0,608,0,0,0,0
2023-07-30 16:30:00+00:00,0,73,21,0,0,597,0,0,0,0
2023-07-30 16:45:00+00:00,0,70,15,0,0,585,0,0,0,0
2023-07-30 17:00:00+00:00,0,64,20,0,0,634,0,0,0,0
2023-07-30 17:15:00+00:00,0,63,21,0,0,626,0,0,0,0
2023-07-30 17:30:00+00:00,0,62,22,0,0,613,0,0,0,0
2023-07-30 17:45:00+00:00,0,63,15,0,0,583,0,0,0,0
2023-07-30 18:00:00+00:00,0,61,21,0,0,606,0,0,0,0
2023-07-30 18:15:00+00:00,0,60,23,0,0,577,0,0,0,0
2023-07-30 18:30:00+00:00,0,59,20,0,0,601,0,0,0,0
2023-07-30 18:45:00+00:00,0,59,23,0,0,609,0,0,0,0
2023-07-30 19:00:00+00:00,0,59,25,0,0,635,0,0,0,0
2023-07-30 19:15:00+00:00,0,59,30,0,0,629,1,0,0,0
2023-07-30 19:30:00+00:00,0,61,32,0,0,624,1,0,0,0
2023-07-30 19:45:00+00:00,0,62,23,0,0,630,1,0,0,0
2023-07-30 20:00:00+00:00,0,60,22,0,0,616,1,0,0,0
2023-07-30 20:15:00+00:00,0,60,22,0,0,612,1,0,0,0
2023-07-30 20:30:00+00:00,0,60,22,0,0,612,1,0,0,1
2023-07-30 20:45:00+00:00,0,59,22,0,0,622,1,0,0,1
2023-07-30 21:00:00+00:00,0,58,22,0,0,601,1,0,0,0
2023-07-30 21:15:00+00:00,0,63,22,0,0,614,1,0,0,0
2023-07-30 21:30:00+00:00,0,65,21,0,0,626,1,0,0,0
2023-07-30 21:45:00+00:00,0,64,22,0,0,622,1,1,0,0
2023-07-30 22:00:00+00:00,0,61,22,0,0,588,1,2,0,1
2023-07-30 22:15:00+00:00,0,56,22,0,0,618,1,4,0,1
2023-07-30 22:30:00+00:00,0,56,22,0,0,620,1,4,0,1
2023-07-30 22:45:00+00:00,0,53,21,0,0,627,1,3,0,1
2023-07-30 23:00:00+00:00,0,52,21,0,0,604,1,1,0,0
2023-07-30 23:15:00+00:00,0,50,22,0,0,602,1,2,0,0
2023-07-30 23:30:00+00:00,0,49,22,0,0,601,1,2,0,0
2023-07-30 23:45:00+00:00,0,48,22,0,0,614,1,4,0,0
2023-07-31 00:00:00+00:00,0,48,22,0,0,606,1,2,0,0
2023-07-31 00:15:00+00:00,0,47,21,0,0,608,1,2,0,0
2023-07-31 00:30:00+00:00,0,47,21,0,0,607,1,0,0,0
2023-07-31 00:45:00+00:00,0,48,22,0,0,619,1,0,0,0
2023-07-31 01:00:00+00:00,0,50,21,0,0,609,1,0,0,0
2023-07-31 01:15:00+00:00,0,47,22,0,0,609,1,0,0,0
2023-07-31 01:30:00+00:00,0,46,21,0,0,608,1,0,0,0
2023-07-31 01:45:00+00:00,0,42,22,0,0,614,1,0,0,0
2023-07-31 02:00:00+00:00,0,38,22,0,0,611,1,0,0,0
2023-07-31 02:15:00+00:00,0,38,21,0,0,611,1,0,0,0
2023-07-31 02:30:00+00:00,0,38,22,0,0,613,1,0,0,0
2023-07-31 02:45:00+00:00,0,39,22,0,0,615,1,0,0,0
2023-07-31 03:00:00+00:00,0,39,20,0,0,632,1,3,0,0
2023-07-31 03:15:00+00:00,0,39,22,0,0,633,1,3,0,0
2023-07-31 03:30:00+00:00,0,39,22,0,0,628,1,0,0,0
2023-07-31 03:45:00+00:00,0,39,22,0,0,631,1,0,0,0
2023-07-31 04:00:00+00:00,0,39,22,0,0,639,0,0,0,0
2023-07-31 04:15:00+00:00,0,38,22,0,0,644,0,0,0,0
2023-07-31 04:30:00+00:00,0,40,22,0,0,643,0,0,0,0
2023-07-31 04:45:00+00:00,0,38,21,0,0,641,0,0,0,0
2023-07-31 05:00:00+00:00,0,39,20,0,0,643,0,0,1,0
2023-07-31 05:15:00+00:00,0,39,16,0,0,639,0,0,6,0
2023-07-31 05:30:00+00:00,0,41,22,0,0,643,0,0,5,0
2023-07-31 05:45:00+00:00,0,41,22,0,0,633,0,0,9,0
2023-07-31 06:00:00+00:00,0,41,21,0,0,634,0,0,10,0
2023-07-31 06:15:00+00:00,0,40,22,0,0,643,0,0,9,0
2023-07-31 06:30:00+00:00,0,39,21,0,0,634,0,0,3,1
2023-07-31 06:45:00+00:00,0,40,22,0,0,636,0,0,0,3
2023-07-31 07:00:00+00:00,0,41,24,0,0,644,0,1,0,1
2023-07-31 07:15:00+00:00,0,40,25,0,0,646,0,0,0,0
2023-07-31 07:30:00+00:00,0,40,20,0,0,651,0,0,0,0
2023-07-31 07:45:00+00:00,0,40,26,0,0,648,0,1,0,0
2023-07-31 08:00:00+00:00,0,42,24,0,0,656,0,3,0,0
2023-07-31 08:15:00+00:00,0,37,22,0,0,653,0,1,0,0
2023-07-31 08:30:00+00:00,0,39,25,0,0,660,0,4,0,0
2023-07-31 08:45:00+00:00,0,39,22,0,0,657,0,4,0,0
2023-07-31 09:00:00+00:00,0,36,20,0,0,637,0,4,0,0
2023-07-31 09:15:00+00:00,0,36,22,0,0,640,0,10,1,0
2023-07-31 09:30:00+00:00,0,36,18,0,0,643,0,10,4,0
2023-07-31 09:45:00+00:00,0,35,20,0,0,645,0,12,7,0
2023-07-31 10:00:00+00:00,0,33,22,0,0,635,0,10,5,0
2023-07-31 10:15:00+00:00,0,34,20,0,0,651,0,10,0,0
2023-07-31 10:30:00+00:00,0,34,20,0,0,659,0,10,1,0
2023-07-31 10:45:00+00:00,0,33,20,0,0,654,0,10,1,0
2023-07-31 11:00:00+00:00,0,34,21,0,0,670,0,13,0,0
2023-07-31 11:15:00+00:00,0,36,20,0,0,649,0,10,0,0
2023-07-31 11:30:00+00:00,0,39,22,0,0,648,0,10,0,0
2023-07-31 11:45:00+00:00,0,40,20,0,0,645,0,11,0,0
2023-07-31 12:00:00+00:00,0,40,20,0,0,642,0,10,0,0
2023-07-31 12:15:00+00:00,0,40,21,0,0,635,0,9,0,0
2023-07-31 12:30:00+00:00,0,41,18,0,0,630,0,7,0,0
2023-07-31 12:45:00+00:00,0,42,21,0,0,637,0,1,0,0
2023-07-31 13:00:00+00:00,0,44,20,0,0,644,0,2,0,0
2023-07-31 13:15:00+00:00,0,46,22,0,0,636,0,0,0,0
2023-07-31 13:30:00+00:00,0,63,20,0,0,628,0,0,0,0
2023-07-31 13:45:00+00:00,0,81,22,0,0,631,0,0,0,0
2023-07-31 14:00:00+00:00,0,81,18,0,0,633,0,0,0,0
2023-07-31 14:15:00+00:00,0,79,22,0,0,635,0,0,0,0
2023-07-31 14:30:00+00:00,0,79,22,0,0,633,0,0,0,0
2023-07-31 14:45:00+00:00,0,81,20,0,0,639,0,0,0,0
2023-07-31 15:00:00+00:00,0,79,22,0,0,657,0,0,0,0
2023-07-31 15:15:00+00:00,0,72,22,0,0,641,0,0,0,0
2023-07-31 15:30:00+00:00,0,71,20,0,0,608,0,0,0,0
2023-07-31 15:45:00+00:00,0,70,22,0,0,578,0,0,0,1
2023-07-31 16:00:00+00:00,0,59,22,0,0,571,0,0,0,1
2023-07-31 16:15:00+00:00,0,51,21,0,0,568,0,0,0,0
2023-07-31 16:30:00+00:00,0,48,19,0,0,565,0,0,0,0
2023-07-31 16:45:00+00:00,0,44,22,0,0,572,0,0,0,0
2023-07-31 17:00:00+00:00,0,38,22,0,0,571,0,0,0,0
2023-07-31 17:15:00+00:00,0,37,22,0,0,564,0,0,0,0
2023-07-31 17:30:00+00:00,0,38,22,0,0,560,0,0,0,0
2023-07-31 17:45:00+00:00,0,38,22,0,0,559,0,0,0,0
2023-07-31 18:00:00+00:00,0,33,22,0,0,548,0,0,0,0
2023-07-31 18:15:00+00:00,0,28,20,0,0,547,0,0,0,0
2023-07-31 18:30:00+00:00,0,28,22,0,0,546,0,0,0,0
2023-07-31 18:45:00+00:00,0,29,22,0,0,550,0,3,0,1
2023-07-31 19:00:00+00:00,0,28,22,0,0,539,0,0,0,0
2023-07-31 19:15:00+00:00,0,29,22,0,0,541,1,1,0,0
2023-07-31 19:30:00+00:00,0,30,22,0,0,540,1,0,0,0
2023-07-31 19:45:00+00:00,0,30,22,0,0,549,1,0,0,0
2023-07-31 20:00:00+00:00,0,30,22,0,0,548,1,0,0,0
2023-07-31 20:15:00+00:00,0,31,22,0,0,546,1,0,0,0
2023-07-31 20:30:00+00:00,0,30,22,0,0,545,1,0,0,0
2023-07-31 20:45:00+00:00,0,30,22,0,0,545,1,0,0,0
2023-07-31 21:00:00+00:00,0,32,19,0,0,547,1,0,0,0
2023-07-31 21:15:00+00:00,0,37,19,0,0,556,1,0,0,0
2023-07-31 21:30:00+00:00,0,37,21,0,0,552,1,0,0,0
2023-07-31 21:45:00+00:00,0,37,21,0,0,552,1,0,0,0
2023-07-31 22:00:00+00:00,0,39,21,0,0,545,1,0,0,0
2023-07-31 22:15:00+00:00,0,40,21,0,0,566,1,0,0,0
2023-07-31 22:30:00+00:00,0,40,21,0,0,573,1,0,0,0
2023-07-31 22:45:00+00:00,0,43,21,0,0,592,1,3,0,0
2023-07-31 23:00:00+00:00,0,44,21,0,0,571,1,0,0,0
2023-07-31 23:15:00+00:00,0,45,21,0,0,571,1,0,0,0
2023-07-31 23:30:00+00:00,0,45,21,0,0,572,1,0,0,0
2023-07-31 23:45:00+00:00,0,45,19,0,0,578,1,0,0,0
2023-08-01 00:00:00+00:00,0,44,21,0,0,577,1,0,0,0
2023-08-01 00:15:00+00:00,0,44,23,0,0,580,1,0,0,0
2023-08-01 00:30:00+00:00,0,44,21,0,0,577,1,0,0,0
2023-08-01 00:45:00+00:00,0,45,22,0,0,577,1,0,0,0
2023-08-01 01:00:00+00:00,0,44,20,0,0,576,1,0,0,0
2023-08-01 01:15:00+00:00,0,43,22,0,0,576,1,0,0,0
2023-08-01 01:30:00+00:00,0,41,22,0,0,577,1,1,0,0
2023-08-01 01:45:00+00:00,0,41,22,0,0,578,1,2,0,0
2023-08-01 02:00:00+00:00,0,41,21,0,0,582,1,0,0,0
2023-08-01 02:15:00+00:00,0,41,22,0,0,585,1,0,0,0
2023-08-01 02:30:00+00:00,0,42,22,0,0,587,1,0,0,0
2023-08-01 02:45:00+00:00,0,42,22,0,0,590,1,0,0,0
2023-08-01 03:00:00+00:00,0,42,22,0,0,588,1,0,0,0
2023-08-01 03:15:00+00:00,0,42,22,0,0,588,1,3,0,0
2023-08-01 03:30:00+00:00,0,40,22,0,0,589,1,4,0,1
2023-08-01 03:45:00+00:00,0,41,22,0,0,590,1,4,0,1
2023-08-01 04:00:00+00:00,0,40,22,0,0,576,1,0,0,0
2023-08-01 04:15:00+00:00,0,39,22,0,0,567,0,0,0,0
