,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2023-10-04 14:00:00+00:00,37,1451,864,0,475,5165,92,274,2553,1688
2023-10-04 14:15:00+00:00,37,2003,860,0,475,5135,80,274,2666,1560
2023-10-04 14:30:00+00:00,37,2476,866,0,475,4732,81,272,2706,1551
2023-10-04 14:45:00+00:00,37,2963,861,0,475,4447,74,271,2607,1614
2023-10-04 15:00:00+00:00,36,3642,832,0,475,4603,54,271,2531,1763
2023-10-04 15:15:00+00:00,35,4109,858,0,475,4397,51,273,2491,1739
2023-10-04 15:30:00+00:00,35,4624,877,0,475,4117,47,271,2432,1692
2023-10-04 15:45:00+00:00,35,4936,875,0,475,3877,39,277,2414,1682
2023-10-04 16:00:00+00:00,35,5223,900,0,475,3759,35,266,2442,1622
2023-10-04 16:15:00+00:00,35,5318,1014,0,475,3465,23,268,2480,1580
2023-10-04 16:30:00+00:00,35,5397,1053,0,475,3332,9,272,2566,1536
2023-10-04 16:45:00+00:00,34,5425,1107,0,475,3407,2,268,2576,1463
2023-10-04 17:00:00+00:00,33,5518,1172,0,475,3507,0,269,2496,1478
2023-10-04 17:15:00+00:00,33,5529,1248,0,475,3585,0,277,2476,1478
2023-10-04 17:30:00+00:00,33,5544,1306,0,475,3618,0,276,2460,1407
2023-10-04 17:45:00+00:00,33,5502,1348,0,475,3605,0,275,2423,1382
2023-10-04 18:00:00+00:00,34,5489,1394,0,475,3574,0,278,2268,1388
2023-10-04 18:15:00+00:00,33,5474,1400,0,475,3522,0,271,2280,1403
2023-10-04 18:30:00+00:00,33,5460,1369,0,475,3543,0,268,2429,1364
2023-10-04 18:45:00+00:00,33,5392,1314,0,474,3537,0,274,2598,1328
2023-10-04 19:00:00+00:00,33,5358,1264,0,474,3154,0,271,2667,1354
2023-10-04 19:15:00+00:00,34,5418,1206,0,474,3149,0,275,2645,1439
2023-10-04 19:30:00+00:00,33,5339,1119,0,474,3108,0,278,2650,1471
2023-10-04 19:45:00+00:00,33,5095,1064,0,474,2891,0,277,2797,1466
2023-10-04 20:00:00+00:00,33,4538,989,0,474,2613,0,275,2963,1486
2023-10-04 20:15:00+00:00,33,4270,985,0,474,2662,0,270,3022,1559
2023-10-04 20:30:00+00:00,33,3954,1020,0,474,2675,0,267,2982,1589
2023-10-04 20:45:00+00:00,34,3473,1013,0,474,2748,0,269,2983,1716
2023-10-04 21:00:00+00:00,33,2442,915,0,474,2486,0,272,2893,1613
2023-10-04 21:15:00+00:00,33,2097,819,0,474,2647,0,276,2809,1706
2023-10-04 21:30:00+00:00,32,1958,832,0,474,2652,0,275,2780,1690
2023-10-04 21:45:00+00:00,32,1857,836,0,474,2585,0,273,2780,1706
2023-10-04 22:00:00+00:00,33,1798,857,0,474,2691,0,270,2783,1685
2023-10-04 22:15:00+00:00,33,1699,868,0,474,2696,0,270,2816,1621
2023-10-04 22:30:00+00:00,32,1704,856,0,474,2694,0,268,2861,1610
2023-10-04 22:45:00+00:00,33,1669,850,0,475,2672,0,269,2893,1607
2023-10-04 23:00:00+00:00,34,1509,850,0,474,2731,0,273,2909,1591
2023-10-04 23:15:00+00:00,34,1428,850,0,474,2741,0,274,2886,1578
2023-10-04 23:30:00+00:00,34,1412,850,0,474,2732,0,274,2837,1542
2023-10-04 23:45:00+00:00,34,1422,853,0,474,2715,0,271,2785,1525
2023-10-05 00:00:00+00:00,34,1363,851,0,474,2669,0,274,2701,1524
2023-10-05 00:15:00+00:00,34,1327,855,0,474,2654,0,275,2596,1486
2023-10-05 00:30:00+00:00,34,1332,851,0,474,2651,0,274,2620,1470
2023-10-05 00:45:00+00:00,34,1339,851,0,474,2612,0,264,2702,1447
2023-10-05 01:00:00+00:00,34,1363,850,0,475,2591,0,263,2824,1427
2023-10-05 01:15:00+00:00,34,1318,852,0,474,2522,0,264,2901,1428
2023-10-05 01:30:00+00:00,34,1300,851,0,474,2484,0,267,2885,1451
2023-10-05 01:45:00+00:00,34,1318,850,0,475,2482,0,265,2835,1465
2023-10-05 02:00:00+00:00,34,1328,854,0,475,2457,0,267,2764,1455
2023-10-05 02:15:00+00:00,34,1406,853,0,474,2450,0,263,2721,1466
2023-10-05 02:30:00+00:00,34,1448,823,0,475,2400,0,260,2719,1479
2023-10-05 02:45:00+00:00,34,1586,801,0,475,2373,0,266,2715,1467
2023-10-05 03:00:00+00:00,33,1691,807,0,474,2289,0,268,2676,1401
2023-10-05 03:15:00+00:00,33,1960,832,0,475,2407,0,272,2546,1370
2023-10-05 03:30:00+00:00,33,2229,844,0,475,2454,0,273,2450,1345
2023-10-05 03:45:00+00:00,33,2771,845,0,475,2345,0,276,2440,1263
2023-10-05 04:00:00+00:00,32,3389,874,0,475,2472,0,277,2547,1288
2023-10-05 04:15:00+00:00,32,3779,914,0,475,2483,0,279,2573,1269
2023-10-05 04:30:00+00:00,33,4050,923,0,475,2564,0,276,2545,1264
2023-10-05 04:45:00+00:00,33,4493,966,0,475,2706,0,270,2452,1216
2023-10-05 05:00:00+00:00,34,4842,1038,0,475,2736,0,273,2381,1121
2023-10-05 05:15:00+00:00,34,5253,1085,0,475,2922,0,273,2297,1126
2023-10-05 05:30:00+00:00,34,5426,1126,0,474,3235,0,273,2177,1155
2023-10-05 05:45:00+00:00,34,5539,1170,0,475,3402,4,274,2052,1177
2023-10-05 06:00:00+00:00,34,5670,1193,0,474,3393,13,277,2026,1139
2023-10-05 06:15:00+00:00,34,5727,1194,0,475,3379,17,275,1997,1094
2023-10-05 06:30:00+00:00,34,5807,1200,0,475,3457,29,275,1847,1058
2023-10-05 06:45:00+00:00,34,5844,1230,0,475,3579,38,277,1670,1033
2023-10-05 07:00:00+00:00,34,5890,1274,0,475,3702,40,274,1569,997
2023-10-05 07:15:00+00:00,34,5835,1283,0,475,3788,60,277,1566,974
2023-10-05 07:30:00+00:00,34,5708,1278,0,475,3918,68,280,1547,982
2023-10-05 07:45:00+00:00,34,5383,1238,0,475,4175,72,275,1368,950
2023-10-05 08:00:00+00:00,34,5151,1193,0,475,4246,82,276,1136,885
2023-10-05 08:15:00+00:00,34,4813,1130,0,475,4477,74,282,1263,874
2023-10-05 08:30:00+00:00,34,4798,1111,0,475,4580,83,290,1174,847
2023-10-05 08:45:00+00:00,34,4738,1099,0,475,4575,72,289,1099,829
2023-10-05 09:00:00+00:00,34,4607,1077,0,475,4659,71,290,961,776
2023-10-05 09:15:00+00:00,34,4560,1061,0,475,4781,83,292,865,810
2023-10-05 09:30:00+00:00,34,4484,1055,0,475,4929,91,287,802,812
2023-10-05 09:45:00+00:00,34,4247,1040,0,475,5174,101,269,757,802
2023-10-05 10:00:00+00:00,34,3519,958,0,475,5476,77,272,671,769
2023-10-05 10:15:00+00:00,34,3331,816,0,475,6024,110,272,643,738
2023-10-05 10:30:00+00:00,34,3088,805,0,475,6309,153,278,668,720
2023-10-05 10:45:00+00:00,34,2854,814,0,475,6407,84,278,704,693
2023-10-05 11:00:00+00:00,34,2273,853,0,475,6780,196,274,715,731
2023-10-05 11:15:00+00:00,34,2134,855,0,475,7124,199,276,745,738
2023-10-05 11:30:00+00:00,34,2116,860,0,475,7323,169,275,730,757
2023-10-05 11:45:00+00:00,34,2250,882,0,475,7375,177,270,708,727
2023-10-05 12:00:00+00:00,34,2784,893,0,475,7203,217,276,741,686
2023-10-05 12:15:00+00:00,34,2918,891,0,475,7050,166,274,778,722
2023-10-05 12:30:00+00:00,34,3002,913,0,475,7154,131,268,835,808
2023-10-05 12:45:00+00:00,34,3087,946,0,475,7020,109,261,816,782
2023-10-05 13:00:00+00:00,34,2701,973,0,475,6675,99,257,771,726
2023-10-05 13:15:00+00:00,35,2719,1017,0,476,6620,123,260,720,739
2023-10-05 13:30:00+00:00,35,2948,1056,0,475,6392,103,267,721,761
2023-10-05 13:45:00+00:00,35,3214,1084,0,475,6319,106,268,733,780
2023-10-05 14:00:00+00:00,35,3637,1132,0,476,5975,110,270,758,819
2023-10-05 14:15:00+00:00,35,3966,1173,0,475,5432,127,265,820,764
2023-10-05 14:30:00+00:00,35,4329,1177,0,475,5165,125,270,883,737
2023-10-05 14:45:00+00:00,35,4796,1232,0,475,4884,83,267,868,729
2023-10-05 15:00:00+00:00,35,5788,1300,0,476,4836,65,267,855,747
2023-10-05 15:15:00+00:00,35,6100,1330,0,476,4572,64,270,977,695
2023-10-05 15:30:00+00:00,35,6373,1352,0,476,4202,71,277,1090,640
2023-10-05 15:45:00+00:00,35,6886,1361,0,476,4072,38,278,1197,638
2023-10-05 16:00:00+00:00,35,6914,1381,0,475,3942,19,271,1246,626
2023-10-05 16:15:00+00:00,35,7088,1360,0,476,3758,15,269,1272,629
2023-10-05 16:30:00+00:00,35,7175,1366,0,476,3665,8,269,1356,632
2023-10-05 16:45:00+00:00,35,7259,1400,0,476,3603,2,270,1468,650
2023-10-05 17:00:00+00:00,35,7323,1433,0,476,3623,0,269,1650,671
2023-10-05 17:15:00+00:00,35,7357,1435,0,476,3640,0,264,1901,650
2023-10-05 17:30:00+00:00,35,7347,1431,0,476,3669,0,267,2058,648
2023-10-05 17:45:00+00:00,35,7315,1430,0,476,3766,0,264,2147,667
2023-10-05 18:00:00+00:00,35,7275,1436,0,476,3773,0,268,2332,713
2023-10-05 18:15:00+00:00,35,7176,1434,0,476,3763,0,268,2404,795
2023-10-05 18:30:00+00:00,35,7052,1432,0,476,3736,0,267,2392,876
2023-10-05 18:45:00+00:00,35,6907,1432,0,476,3660,0,269,2484,875
2023-10-05 19:00:00+00:00,35,6586,1452,0,476,3606,0,270,2575,873
2023-10-05 19:15:00+00:00,35,6577,1450,0,476,3708,0,268,2615,886
2023-10-05 19:30:00+00:00,35,6432,1436,0,476,3760,0,266,2640,885
2023-10-05 19:45:00+00:00,35,6246,1435,0,475,3772,0,264,2607,901
2023-10-05 20:00:00+00:00,35,6431,1416,0,476,3679,0,262,2567,959
2023-10-05 20:15:00+00:00,35,6413,1331,0,475,3650,0,265,2638,984
2023-10-05 20:30:00+00:00,35,6268,1292,0,475,3602,0,269,2799,991
2023-10-05 20:45:00+00:00,35,6102,1266,0,475,3580,0,265,2776,1002
2023-10-05 21:00:00+00:00,34,5145,1210,0,476,3057,0,267,2767,1034
2023-10-05 21:15:00+00:00,34,4746,1180,0,476,3058,0,269,2842,1110
2023-10-05 21:30:00+00:00,33,4488,1186,0,476,3118,0,270,2842,1196
2023-10-05 21:45:00+00:00,34,3767,1184,0,475,3093,0,265,2829,1226
2023-10-05 22:00:00+00:00,34,2679,1153,0,475,2707,0,257,2789,1219
2023-10-05 22:15:00+00:00,34,2256,1144,0,475,2636,0,257,2845,1228
2023-10-05 22:30:00+00:00,34,2124,1113,0,475,2720,0,262,2893,1258
2023-10-05 22:45:00+00:00,35,1977,1092,0,474,2756,0,268,2899,1353
2023-10-05 23:00:00+00:00,35,1841,1051,0,474,2680,0,269,2911,1429
2023-10-05 23:15:00+00:00,35,1734,992,0,474,2738,0,268,2904,1446
2023-10-05 23:30:00+00:00,35,1706,936,0,474,2727,0,264,2862,1473
2023-10-05 23:45:00+00:00,35,1696,879,0,474,2755,0,265,2794,1483
2023-10-06 00:00:00+00:00,35,1574,829,0,474,2588,0,264,2760,1458
2023-10-06 00:15:00+00:00,35,1491,834,0,474,2663,0,262,2734,1488
2023-10-06 00:30:00+00:00,35,1460,832,0,474,2718,0,263,2709,1534
2023-10-06 00:45:00+00:00,35,1385,825,0,474,2693,0,265,2752,1521
2023-10-06 01:00:00+00:00,35,1354,793,0,474,2796,0,269,2778,1593
2023-10-06 01:15:00+00:00,35,1377,757,0,474,2865,0,265,2851,1635
2023-10-06 01:30:00+00:00,35,1325,759,0,474,2922,0,264,2891,1642
2023-10-06 01:45:00+00:00,35,1240,759,0,474,2868,0,264,2916,1668
2023-10-06 02:00:00+00:00,35,1253,770,0,474,2784,0,264,2933,1706
2023-10-06 02:15:00+00:00,35,1254,760,0,474,2801,0,262,2915,1757
2023-10-06 02:30:00+00:00,35,1238,745,0,474,2725,0,262,2965,1703
2023-10-06 02:45:00+00:00,35,1255,747,0,475,2770,0,257,2981,1775
2023-10-06 03:00:00+00:00,35,1476,830,0,475,2923,0,261,2965,1867
2023-10-06 03:15:00+00:00,35,1480,867,0,475,2986,0,262,3005,1907
2023-10-06 03:30:00+00:00,35,1506,869,0,475,2942,0,260,3038,1855
2023-10-06 03:45:00+00:00,35,1605,886,0,475,3192,0,262,3068,1876
2023-10-06 04:00:00+00:00,35,1801,939,0,475,3415,0,262,3095,1886
2023-10-06 04:15:00+00:00,35,1847,1015,0,475,3562,0,265,3140,1909
2023-10-06 04:30:00+00:00,35,2022,1054,0,475,3674,0,264,3162,1912
2023-10-06 04:45:00+00:00,35,2354,1080,0,475,3848,0,265,3154,1899
2023-10-06 05:00:00+00:00,35,2447,1144,0,475,4054,0,259,3113,1919
2023-10-06 05:15:00+00:00,35,2615,1220,0,475,4129,0,256,3135,1946
2023-10-06 05:30:00+00:00,34,2686,1235,0,475,4256,0,255,3150,1937
2023-10-06 05:45:00+00:00,34,2752,1263,0,475,4341,1,244,3159,1945
2023-10-06 06:00:00+00:00,34,2874,1313,0,475,4629,7,240,3180,1938
2023-10-06 06:15:00+00:00,34,2787,1308,0,475,4654,15,235,3193,1931
2023-10-06 06:30:00+00:00,34,2787,1304,0,475,4726,16,239,3195,1929
2023-10-06 06:45:00+00:00,35,2774,1287,0,475,4848,21,237,3209,1954
2023-10-06 07:00:00+00:00,35,2697,1218,0,475,5122,30,241,3209,1936
2023-10-06 07:15:00+00:00,35,2583,1148,0,475,5394,41,237,3179,1921
2023-10-06 07:30:00+00:00,35,2382,1119,0,475,5725,45,241,3170,1896
2023-10-06 07:45:00+00:00,35,2171,1073,0,475,5974,69,244,3136,1890
2023-10-06 08:00:00+00:00,35,2008,1024,0,475,6136,69,249,3108,1895
2023-10-06 08:15:00+00:00,35,1735,982,0,475,6257,79,255,3109,1958
2023-10-06 08:30:00+00:00,35,1654,940,0,475,6455,73,258,3057,1978
2023-10-06 08:45:00+00:00,35,1477,895,0,475,6638,85,258,3019,1972
2023-10-06 09:00:00+00:00,35,1268,832,0,475,6774,107,255,3072,1973
2023-10-06 09:15:00+00:00,35,1097,784,0,476,6959,107,252,3117,1921
2023-10-06 09:30:00+00:00,35,1020,750,0,478,7171,137,253,2914,1888
2023-10-06 09:45:00+00:00,35,1016,705,0,478,7475,151,252,2421,1888
2023-10-06 10:00:00+00:00,35,1016,656,0,478,7641,167,257,2483,1851
2023-10-06 10:15:00+00:00,35,1044,622,0,478,7821,150,257,2477,1873
2023-10-06 10:30:00+00:00,35,1046,622,0,479,7947,166,256,2299,1920
2023-10-06 10:45:00+00:00,35,1015,622,0,479,8056,184,255,2238,1948
2023-10-06 11:00:00+00:00,35,991,622,0,479,8166,168,256,2163,1941
2023-10-06 11:15:00+00:00,35,1002,628,0,479,8261,150,257,2148,1897
2023-10-06 11:30:00+00:00,35,994,626,0,475,8268,177,253,2053,1864
2023-10-06 11:45:00+00:00,35,1019,624,0,475,8537,189,253,1976,1724
2023-10-06 12:00:00+00:00,35,1015,627,0,475,8727,185,254,1552,1709
2023-10-06 12:15:00+00:00,35,1018,623,0,475,8694,175,258,1500,1797
2023-10-06 12:30:00+00:00,35,1017,628,0,475,8422,159,261,1676,1908
2023-10-06 12:45:00+00:00,35,1016,620,0,475,8289,207,253,1668,1942
2023-10-06 13:00:00+00:00,35,1025,624,0,475,7825,141,253,1696,1930
2023-10-06 13:15:00+00:00,35,1042,624,0,475,7646,123,254,1904,1918
2023-10-06 13:30:00+00:00,34,1007,635,0,475,7425,126,254,2158,1911
2023-10-06 13:45:00+00:00,34,1074,674,0,475,7295,131,254,2537,1922
2023-10-06 14:00:00+00:00,33,1153,686,0,475,6573,77,253,2734,1875
2023-10-06 14:15:00+00:00,33,1320,692,0,475,6295,64,247,2969,2021
2023-10-06 14:30:00+00:00,33,1291,732,0,475,6011,42,250,3184,2142
2023-10-06 14:45:00+00:00,34,1469,781,0,475,5710,31,251,3245,2143
2023-10-06 15:00:00+00:00,34,1714,824,0,475,5754,27,259,3128,2122
2023-10-06 15:15:00+00:00,35,1963,834,0,475,5674,27,259,3164,2122
2023-10-06 15:30:00+00:00,35,2338,984,0,475,5472,25,272,3258,2117
2023-10-06 15:45:00+00:00,35,2550,1063,0,475,5219,18,272,3265,2090
2023-10-06 16:00:00+00:00,35,2550,1098,0,475,5134,11,277,3264,2082
2023-10-06 16:15:00+00:00,36,2640,1136,0,475,5003,7,279,3260,2086
2023-10-06 16:30:00+00:00,35,2635,1158,0,475,4882,3,274,3256,2098
2023-10-06 16:45:00+00:00,35,2654,1219,0,475,4904,1,273,3258,2145
2023-10-06 17:00:00+00:00,35,2735,1328,0,475,4864,0,269,3256,2154
2023-10-06 17:15:00+00:00,35,2741,1404,0,475,4910,0,267,3256,2164
2023-10-06 17:30:00+00:00,35,2741,1403,0,475,4915,0,266,3247,2153
2023-10-06 17:45:00+00:00,35,2734,1404,0,475,4920,0,271,3251,2170
2023-10-06 18:00:00+00:00,35,2692,1367,0,475,4855,0,272,3240,2171
2023-10-06 18:15:00+00:00,35,2653,1301,0,475,4798,0,274,3240,2158
2023-10-06 18:30:00+00:00,35,2448,1256,0,475,4769,0,269,3237,2137
2023-10-06 18:45:00+00:00,35,2392,1218,0,475,4791,0,266,3237,2128
2023-10-06 19:00:00+00:00,35,2113,1163,0,475,4503,0,267,3231,2140
2023-10-06 19:15:00+00:00,35,1962,1068,0,475,4397,0,267,3202,2155
2023-10-06 19:30:00+00:00,36,1854,1028,0,475,4391,0,268,3154,2201
2023-10-06 19:45:00+00:00,35,1766,998,0,475,4386,0,272,3073,2207
2023-10-06 20:00:00+00:00,36,1783,954,0,475,4227,0,269,3112,2177
2023-10-06 20:15:00+00:00,36,1666,918,0,475,3833,0,270,3151,2123
2023-10-06 20:30:00+00:00,36,1485,894,0,475,3892,0,266,3108,2107
2023-10-06 20:45:00+00:00,37,1484,888,0,475,3799,0,270,2951,2076
2023-10-06 21:00:00+00:00,36,1581,908,0,475,3717,0,270,3031,2063
2023-10-06 21:15:00+00:00,36,1563,901,0,476,3684,0,267,3027,2041
2023-10-06 21:30:00+00:00,36,1529,864,0,476,3651,0,273,2982,2014
2023-10-06 21:45:00+00:00,36,1466,853,0,476,3532,0,272,2919,2022
2023-10-06 22:00:00+00:00,36,1229,843,0,476,3136,0,269,2894,2028
2023-10-06 22:15:00+00:00,36,1045,830,0,476,3096,0,267,2842,2021
2023-10-06 22:30:00+00:00,36,893,800,0,476,3099,0,273,2768,2025
2023-10-06 22:45:00+00:00,36,832,758,0,475,2998,0,274,2839,2002
2023-10-06 23:00:00+00:00,36,812,694,0,476,2928,0,273,2948,1970
2023-10-06 23:15:00+00:00,36,836,650,0,476,2957,0,270,2808,1952
2023-10-06 23:30:00+00:00,36,838,636,0,476,2946,0,270,2639,1929
2023-10-06 23:45:00+00:00,36,840,639,0,476,2956,0,272,2540,1931
2023-10-07 00:00:00+00:00,36,920,672,0,476,2934,0,271,2492,1907
2023-10-07 00:15:00+00:00,36,919,717,0,476,2904,0,271,2403,1914
2023-10-07 00:30:00+00:00,36,889,749,0,476,2867,0,270,2371,1945
2023-10-07 00:45:00+00:00,37,944,717,0,476,2819,0,276,2305,1931
2023-10-07 01:00:00+00:00,36,898,671,0,476,2788,0,278,2210,1892
2023-10-07 01:15:00+00:00,36,935,645,0,476,2755,0,279,2178,1871
2023-10-07 01:30:00+00:00,36,934,644,0,476,2708,0,275,2115,1882
2023-10-07 01:45:00+00:00,36,926,648,0,476,2690,0,278,2113,1884
2023-10-07 02:00:00+00:00,36,940,680,0,476,2626,0,278,2171,1848
2023-10-07 02:15:00+00:00,36,923,724,0,476,2581,0,279,2249,1816
2023-10-07 02:30:00+00:00,36,897,750,0,476,2562,0,283,2267,1788
2023-10-07 02:45:00+00:00,36,892,752,0,476,2529,0,281,2105,1786
2023-10-07 03:00:00+00:00,37,902,742,0,476,2471,0,284,2002,1792
2023-10-07 03:15:00+00:00,36,916,732,0,476,2377,0,286,1948,1745
2023-10-07 03:30:00+00:00,37,997,732,0,476,2371,0,284,1885,1696
2023-10-07 03:45:00+00:00,36,956,749,0,476,2438,0,278,1839,1651
2023-10-07 04:00:00+00:00,37,940,779,0,476,2530,0,279,1813,1643
2023-10-07 04:15:00+00:00,36,939,833,0,476,2550,0,275,1829,1676
2023-10-07 04:30:00+00:00,36,923,867,0,476,2545,0,263,1930,1671
2023-10-07 04:45:00+00:00,36,895,869,0,476,2631,0,255,2109,1670
2023-10-07 05:00:00+00:00,36,926,851,0,476,2721,0,260,2178,1666
2023-10-07 05:15:00+00:00,36,929,859,0,476,2843,0,267,2178,1703
2023-10-07 05:30:00+00:00,36,927,865,0,476,2831,0,274,2314,1762
2023-10-07 05:45:00+00:00,36,942,862,0,476,2868,0,271,2437,1774
2023-10-07 06:00:00+00:00,35,930,871,0,476,2989,3,276,2509,1807
2023-10-07 06:15:00+00:00,35,938,871,0,476,3094,6,277,2563,1876
2023-10-07 06:30:00+00:00,35,925,871,0,476,3222,8,275,2592,1931
2023-10-07 06:45:00+00:00,35,938,869,0,476,3408,14,280,2585,1929
2023-10-07 07:00:00+00:00,35,1090,872,0,476,3628,22,282,2513,1978
2023-10-07 07:15:00+00:00,35,1102,879,0,476,4115,37,280,2449,2051
2023-10-07 07:30:00+00:00,36,1017,852,0,476,4431,52,279,2445,2075
2023-10-07 07:45:00+00:00,36,920,811,0,476,4876,63,278,2473,2041
2023-10-07 08:00:00+00:00,37,909,773,0,476,5288,74,277,2505,2054
2023-10-07 08:15:00+00:00,36,901,736,0,476,5774,83,274,2495,2060
2023-10-07 08:30:00+00:00,36,891,682,0,476,6150,81,274,2267,2053
2023-10-07 08:45:00+00:00,36,900,652,0,476,6574,75,273,2087,1899
2023-10-07 09:00:00+00:00,36,917,628,0,476,7353,109,278,2216,2054
2023-10-07 09:15:00+00:00,36,886,622,0,476,7865,115,277,2313,2142
2023-10-07 09:30:00+00:00,37,895,615,0,476,7988,107,276,2262,2116
2023-10-07 09:45:00+00:00,36,894,614,0,476,8134,87,276,2221,2095
2023-10-07 10:00:00+00:00,36,896,611,0,475,8635,85,275,2584,2189
2023-10-07 10:15:00+00:00,36,918,607,0,475,8817,102,278,2607,2214
2023-10-07 10:30:00+00:00,36,912,607,0,475,8972,145,276,2482,2217
2023-10-07 10:45:00+00:00,36,902,607,0,476,9213,135,279,2404,2250
2023-10-07 11:00:00+00:00,36,958,609,0,475,9137,127,277,2563,2084
2023-10-07 11:15:00+00:00,36,963,606,0,475,9174,122,275,2539,2123
2023-10-07 11:30:00+00:00,36,963,608,0,475,9229,109,275,2449,2142
2023-10-07 11:45:00+00:00,36,971,606,0,475,9071,104,275,2403,2070
2023-10-07 12:00:00+00:00,36,962,604,0,475,8791,117,282,2262,2054
2023-10-07 12:15:00+00:00,36,966,607,0,475,8548,138,275,2262,2014
2023-10-07 12:30:00+00:00,36,989,626,0,475,8324,127,270,2428,2068
2023-10-07 12:45:00+00:00,36,1014,626,0,475,8078,123,271,2385,2080
2023-10-07 13:00:00+00:00,36,997,632,0,475,7836,141,274,2242,2146
2023-10-07 13:15:00+00:00,35,978,640,0,475,7383,126,275,2533,2088
2023-10-07 13:30:00+00:00,35,1001,650,0,476,6956,112,275,2817,2051
2023-10-07 13:45:00+00:00,35,1022,668,0,475,6536,96,274,2871,1983
2023-10-07 14:00:00+00:00,35,996,665,0,475,6115,71,276,2853,1952
2023-10-07 14:15:00+00:00,35,1060,691,0,475,5572,59,275,2948,2009
2023-10-07 14:30:00+00:00,35,1113,715,0,476,5187,50,277,3009,2059
2023-10-07 14:45:00+00:00,35,1377,761,0,476,5084,42,278,3033,2096
2023-10-07 15:00:00+00:00,36,1446,884,0,476,4987,47,274,2955,2061
2023-10-07 15:15:00+00:00,37,1624,1038,0,476,4711,37,273,3032,2029
2023-10-07 15:30:00+00:00,37,1871,1058,0,475,4422,34,267,3022,1961
2023-10-07 15:45:00+00:00,36,2148,1066,0,475,4256,31,273,3040,2012
2023-10-07 16:00:00+00:00,36,2371,1147,0,475,4223,24,277,2981,2004
2023-10-07 16:15:00+00:00,36,2433,1233,0,475,4183,11,278,2901,1973
2023-10-07 16:30:00+00:00,36,2450,1283,0,475,4205,4,281,2793,2026
2023-10-07 16:45:00+00:00,36,2459,1304,0,475,4231,0,282,2737,1955
2023-10-07 17:00:00+00:00,36,2354,1400,0,475,4266,0,282,2763,1971
2023-10-07 17:15:00+00:00,36,2343,1419,0,475,4263,0,283,2778,1987
2023-10-07 17:30:00+00:00,36,2338,1441,0,475,4228,0,286,2784,1972
2023-10-07 17:45:00+00:00,37,2420,1429,0,475,4225,0,286,2809,1968
2023-10-07 18:00:00+00:00,36,2389,1409,0,475,4312,0,286,2732,1966
2023-10-07 18:15:00+00:00,36,2405,1337,0,475,4284,0,284,2620,2038
2023-10-07 18:30:00+00:00,36,2354,1261,0,475,4130,0,288,2519,2074
2023-10-07 18:45:00+00:00,36,2261,1218,0,475,4001,0,289,2523,2116
2023-10-07 19:00:00+00:00,36,2420,1177,0,475,3636,0,285,2582,1986
2023-10-07 19:15:00+00:00,37,2473,1182,0,475,3475,0,287,2566,2001
2023-10-07 19:30:00+00:00,36,2455,1171,0,475,3380,0,285,2598,1961
2023-10-07 19:45:00+00:00,36,2464,1104,0,475,3242,0,287,2620,1842
2023-10-07 20:00:00+00:00,36,2573,1032,0,476,3219,0,287,2599,1738
2023-10-07 20:15:00+00:00,36,2551,953,0,475,3207,0,282,2510,1667
2023-10-07 20:30:00+00:00,36,2480,979,0,475,3154,0,280,2448,1651
2023-10-07 20:45:00+00:00,36,2521,996,0,475,3081,0,283,2403,1580
2023-10-07 21:00:00+00:00,36,2536,1020,0,475,3023,0,282,2299,1463
2023-10-07 21:15:00+00:00,36,2425,1037,0,475,2887,0,282,2267,1353
2023-10-07 21:30:00+00:00,36,2402,1044,0,475,2762,0,277,2151,1324
2023-10-07 21:45:00+00:00,36,2399,1046,0,475,2626,0,281,2031,1274
2023-10-07 22:00:00+00:00,36,2323,1038,0,476,2324,0,281,1874,1178
2023-10-07 22:15:00+00:00,36,2417,1012,0,476,2180,0,284,1794,1091
2023-10-07 22:30:00+00:00,35,2394,1015,0,476,2097,0,280,1751,1004
2023-10-07 22:45:00+00:00,35,2351,1022,0,475,2033,0,280,1631,918
2023-10-07 23:00:00+00:00,35,2461,1014,0,476,1856,0,280,1480,855
2023-10-07 23:15:00+00:00,36,2514,1018,0,475,1752,0,282,1466,863
2023-10-07 23:30:00+00:00,35,2572,1019,0,475,1682,0,282,1400,758
2023-10-07 23:45:00+00:00,35,2589,1016,0,475,1600,0,283,1265,722
2023-10-08 00:00:00+00:00,35,2543,1014,0,475,1541,0,283,1003,697
2023-10-08 00:15:00+00:00,36,2619,1014,0,475,1414,0,286,891,639
2023-10-08 00:30:00+00:00,37,2745,1024,0,475,1385,0,285,839,539
2023-10-08 00:45:00+00:00,36,2771,1022,0,475,1449,0,287,734,492
2023-10-08 01:00:00+00:00,36,2574,956,0,475,1438,0,288,666,468
2023-10-08 01:15:00+00:00,36,2531,872,0,475,1378,0,283,655,491
2023-10-08 01:30:00+00:00,36,2511,875,0,475,1343,0,285,548,509
2023-10-08 01:45:00+00:00,36,2493,872,0,475,1361,0,288,511,501
2023-10-08 02:00:00+00:00,36,2379,864,0,475,1379,0,285,506,518
2023-10-08 02:15:00+00:00,36,2298,861,0,475,1347,0,289,480,478
2023-10-08 02:30:00+00:00,37,2383,866,0,476,1292,0,290,468,426
2023-10-08 02:45:00+00:00,36,2487,862,0,476,1268,0,290,449,448
